Sno,temp,hum,soil,ir,ultrasonic,cdate
2678,nan,nan,52,1,0,2022-11-13 13:12:35.682050
2679,nan,nan,52,1,0,2022-11-13 13:12:42.454552
2680,nan,nan,51,1,0,2022-11-13 13:12:49.207298
2681,nan,nan,51,1,0,2022-11-13 13:12:55.542696
2682,nan,nan,51,1,0,2022-11-13 13:13:01.892413
2683,nan,nan,51,1,0,2022-11-13 13:13:07.979497
2684,nan,nan,51,1,0,2022-11-13 13:13:14.080936
2685,nan,nan,51,1,0,2022-11-13 13:13:20.171920
2686,nan,nan,51,1,0,2022-11-13 13:13:26.667162
2687,nan,nan,51,1,0,2022-11-13 13:13:45.114796
2688,nan,nan,50,1,0,2022-11-13 13:13:51.667915
2689,nan,nan,50,1,0,2022-11-13 13:13:58.042786
2690,nan,nan,50,1,0,2022-11-13 13:14:06.307812
2691,23.2,64,-1,1,193,2022-11-13 13:14:50.850714
2692,23.1,63,-1,1,44,2022-11-13 13:15:01.275666
2693,23.1,64,-1,1,35,2022-11-13 13:15:11.719588
2694,23.1,64,-1,1,52,2022-11-13 13:15:22.179240
2695,23.2,66,-1,1,60,2022-11-13 13:15:32.621421
2696,23.2,65,-1,1,18,2022-11-13 13:15:43.068165
2697,23.2,65,-1,1,24,2022-11-13 13:15:53.355437
2698,23.2,65,-1,1,45,2022-11-13 13:16:03.389907
2699,23.2,65,-1,1,238,2022-11-13 13:16:13.415182
2700,23.1,65,-1,1,239,2022-11-13 13:16:23.475247
2701,23.1,65,-1,1,47,2022-11-13 13:16:33.521091
2702,23.1,65,-1,1,44,2022-11-13 13:16:43.621604
2703,23,64,44,1,48,2022-11-13 13:16:48.713163
2704,23,65,39,1,46,2022-11-13 13:16:53.725400
2705,23.1,62,37,1,47,2022-11-13 13:16:58.847983
2706,23.1,62,35,1,46,2022-11-13 13:17:03.967972
2707,23.1,62,35,1,47,2022-11-13 13:17:09.089947
2708,23,62,35,1,47,2022-11-13 13:17:14.611321
2709,23,61,34,1,50,2022-11-13 13:17:20.344220
2710,23,61,35,1,44,2022-11-13 13:17:26.080456
2711,23,61,35,1,16,2022-11-13 13:17:31.608334
2712,23,73,-1,1,43,2022-11-13 13:17:41.848583
2713,23.1,69,35,1,49,2022-11-13 13:17:47.187036
2714,23.1,69,32,1,238,2022-11-13 13:17:52.298679
2715,23.1,65,61,1,201,2022-11-13 13:17:58.233989
2716,23.1,64,45,1,48,2022-11-13 13:18:03.557348
2717,23.2,64,42,1,49,2022-11-13 13:18:08.603406
2718,23.2,64,-1,1,55,2022-11-13 13:18:18.652215
2719,23.1,64,-1,1,55,2022-11-13 13:18:28.695233
2720,23.1,66,-1,1,195,2022-11-13 13:18:38.758830
2721,23.1,66,-1,1,42,2022-11-13 13:18:48.805688
2722,23.1,66,-1,1,146,2022-11-13 13:18:58.864984
2723,23.1,66,-1,1,145,2022-11-13 13:19:09.706953
2724,23.1,65,-1,1,145,2022-11-13 13:19:20.152351
2725,23.1,65,-1,1,145,2022-11-13 13:19:30.599485
2726,23,65,-1,1,146,2022-11-13 13:19:41.296619
2727,22.9,65,-1,1,146,2022-11-13 13:19:54.229440
2728,22.8,65,-1,1,146,2022-11-13 13:20:08.076199
2729,22.8,64,-1,1,147,2022-11-13 13:20:18.726448
2730,22.8,64,-1,1,147,2022-11-13 13:20:28.777339
2731,22.8,64,-1,1,32,2022-11-13 13:20:38.823222
2732,22.8,65,-1,1,30,2022-11-13 13:20:48.870179
2733,22.8,65,-1,1,40,2022-11-13 13:20:58.924118
2734,22.7,66,-1,1,196,2022-11-13 13:21:08.980721
2735,22.7,66,-1,1,31,2022-11-13 13:21:19.024396
2736,22.8,66,-1,1,196,2022-11-13 13:21:29.123694
2737,22.7,67,-1,1,30,2022-11-13 13:21:40.029639
2738,22.8,67,-1,1,29,2022-11-13 13:21:50.271132
2739,22.8,66,-1,1,195,2022-11-13 13:22:00.714633
2740,22.8,63,-1,1,34,2022-11-13 13:22:10.765789
2741,22.7,65,-1,1,195,2022-11-13 13:22:21.400647
2742,22.8,65,-1,1,31,2022-11-13 13:22:31.640632
2743,22.8,65,-1,1,34,2022-11-13 13:22:44.958869
2744,22.8,66,-1,1,194,2022-11-13 13:22:55.601188
2745,22.7,65,-1,1,33,2022-11-13 13:23:05.842129
2746,22.8,66,-1,1,29,2022-11-13 13:23:16.294880
2747,22.7,66,-1,1,63,2022-11-13 13:23:26.526802
2748,22.7,66,-1,1,196,2022-11-13 13:23:37.387967
2749,22.6,67,-1,1,195,2022-11-13 13:23:48.035579
2750,22.6,66,-1,1,195,2022-11-13 13:23:58.690847
2751,22.6,67,-1,1,18,2022-11-13 13:24:09.377106
2752,22.6,66,-1,1,98,2022-11-13 13:24:19.424018
2753,22.6,66,-1,1,195,2022-11-13 13:24:29.808098
2754,22.6,67,-1,1,195,2022-11-13 13:24:40.256587
2755,22.5,67,-1,1,194,2022-11-13 13:24:53.772760
2756,22.5,67,-1,1,32,2022-11-13 13:25:04.219492
2757,22.6,67,-1,1,31,2022-11-13 13:25:14.267894
2758,22.5,68,-1,1,36,2022-11-13 13:25:24.312145
2759,22.6,68,-1,1,195,2022-11-13 13:25:34.365600
2760,22.5,68,-1,1,195,2022-11-13 13:25:44.420219
2761,22.5,68,-1,1,195,2022-11-13 13:25:54.478748
2762,22.5,68,-1,1,195,2022-11-13 13:26:04.578564
2763,22.4,68,-1,1,37,2022-11-13 13:26:15.304443
2764,22.5,68,43,1,30,2022-11-13 13:26:21.225092
2765,22.4,67,39,1,194,2022-11-13 13:26:26.766832
2766,22.5,68,37,1,49,2022-11-13 13:26:32.705799
2767,22.5,65,35,1,48,2022-11-13 13:26:38.425324
2768,22.5,69,34,1,46,2022-11-13 13:26:44.160528
2769,22.5,69,33,1,41,2022-11-13 13:26:49.488850
2770,22.5,69,32,1,45,2022-11-13 13:26:54.532539
2771,22.5,69,32,1,45,2022-11-13 13:26:59.582171
2772,22.5,66,32,1,47,2022-11-13 13:27:04.625734
2773,22.6,67,32,1,147,2022-11-13 13:27:09.677250
2774,22.5,66,32,1,148,2022-11-13 13:27:15.591018
2775,22.5,66,32,1,147,2022-11-13 13:27:21.249364
2776,22.5,69,34,1,37,2022-11-13 13:27:26.959770
2777,22.5,69,-1,1,148,2022-11-13 13:27:37.883035
2778,22.5,69,94,1,147,2022-11-13 13:27:43.566886
2779,22.5,69,94,1,146,2022-11-13 13:27:49.298937
2780,22.5,69,94,1,195,2022-11-13 13:27:54.407995
2781,22.5,69,94,1,195,2022-11-13 13:27:59.460927
2782,22.5,68,94,1,195,2022-11-13 13:28:04.551796
2783,22.5,65,90,1,23,2022-11-13 13:28:09.563864
2784,22.5,65,93,1,194,2022-11-13 13:28:14.641439
2785,22.5,65,91,1,53,2022-11-13 13:28:19.683278
2786,22.5,68,89,1,55,2022-11-13 13:28:24.733131
2787,22.5,65,94,1,46,2022-11-13 13:28:29.775137
2788,22.5,68,91,1,37,2022-11-13 13:28:34.820681
2789,22.5,65,-1,1,7,2022-11-13 13:28:44.870138
2790,22.5,68,-1,1,20,2022-11-13 13:28:55.660753
2791,22.5,68,-1,1,20,2022-11-13 13:29:07.575296
2792,22.5,68,-1,1,33,2022-11-13 13:29:17.964229
2793,22.5,68,-1,1,195,2022-11-13 13:29:28.411949
2794,22.4,68,-1,1,44,2022-11-13 13:29:38.855614
2795,22.5,68,-1,1,40,2022-11-13 13:29:49.306998
2796,22.4,68,-1,1,21,2022-11-13 13:29:59.742760
2797,22.5,68,-1,1,20,2022-11-13 13:30:27.398447
2798,22.5,68,-1,1,19,2022-11-13 13:30:37.855491
2799,22.5,68,-1,1,19,2022-11-13 13:30:48.285605
2800,22.5,68,-1,1,49,2022-11-13 13:30:58.722854
2801,22.4,68,-1,1,54,2022-11-13 13:31:09.219022
2802,22.4,68,-1,1,20,2022-11-13 13:31:19.716713
2803,22.4,68,-1,1,197,2022-11-13 13:31:29.773710
2804,22.5,68,-1,1,195,2022-11-13 13:31:39.831678
2805,22.4,68,-1,1,17,2022-11-13 13:31:49.880014
2806,22.4,67,45,1,195,2022-11-13 13:31:54.928894
2807,22.5,68,42,1,195,2022-11-13 13:32:00.011666
2808,22.4,68,42,1,195,2022-11-13 13:32:05.061214
2809,22.4,68,42,1,195,2022-11-13 13:32:10.112597
2810,22.4,68,42,1,195,2022-11-13 13:32:15.201892
2811,22.4,68,53,1,195,2022-11-13 13:32:20.243466
2812,22.5,68,52,1,196,2022-11-13 13:32:25.562218
2813,22.5,68,52,1,195,2022-11-13 13:32:30.682250
2814,22.5,68,52,1,195,2022-11-13 13:32:35.807594
2815,22.5,68,52,1,195,2022-11-13 13:32:40.862076
2816,22.5,68,51,1,195,2022-11-13 13:32:46.244719
2817,22.5,68,51,1,194,2022-11-13 13:32:51.558248
2818,22.5,68,7,1,194,2022-11-13 13:33:02.005940
2819,22.5,67,45,1,195,2022-11-13 13:33:07.334840
2820,22.5,68,35,1,195,2022-11-13 13:33:12.460381
2821,22.5,68,30,1,194,2022-11-13 13:33:17.586444
2822,22.5,68,30,1,195,2022-11-13 13:33:22.709890
2823,22.5,67,17,1,195,2022-11-13 13:33:33.247529
2824,22.5,67,17,1,195,2022-11-13 13:33:43.793589
2825,22.4,67,16,1,194,2022-11-13 13:33:54.650223
2826,22.5,68,36,1,195,2022-11-13 13:33:59.963732
2827,22.5,69,33,1,195,2022-11-13 13:34:05.022088
2828,22.5,69,32,1,195,2022-11-13 13:34:10.069537
2829,22.5,69,21,1,108,2022-11-13 13:34:20.137398
2830,22.5,68,32,1,195,2022-11-13 13:34:25.197415
2831,22.5,69,32,1,195,2022-11-13 13:34:30.237032
2832,22.5,69,33,1,195,2022-11-13 13:34:35.350722
2833,22.5,69,33,1,195,2022-11-13 13:34:40.361017
2834,22.5,69,43,1,194,2022-11-13 13:34:45.410546
2835,22.5,69,-1,1,10,2022-11-13 13:34:55.907991
2836,22.6,65,-1,1,49,2022-11-13 13:35:06.337861
2837,22.5,68,-1,1,42,2022-11-13 13:35:16.772976
2838,22.5,67,-1,1,18,2022-11-13 13:35:27.206101
2839,22.5,67,57,1,195,2022-11-13 13:35:32.350851
2840,23.1,66,-1,1,194,2022-11-13 15:46:05.740199
2841,23.1,65,-1,1,208,2022-11-13 15:46:15.805349
2842,23.1,69,-1,1,238,2022-11-13 15:46:25.878300
2843,23.1,70,-1,1,239,2022-11-13 15:46:35.928349
2844,23.2,69,-1,1,28,2022-11-13 15:46:45.961573
2845,23.1,69,-1,1,238,2022-11-13 15:46:56.026242
2846,22.9,68,-1,1,238,2022-11-13 15:47:06.078245
2847,23.2,68,-1,1,240,2022-11-13 15:47:16.185858
2848,23.1,68,-1,1,238,2022-11-13 15:47:26.273819
2849,23.1,68,-1,1,238,2022-11-13 15:47:36.342696
2850,23.2,68,-1,1,214,2022-11-13 15:47:46.435453
2851,23.1,68,-1,1,6,2022-11-13 15:47:56.485907
2852,23.2,68,-1,1,295,2022-11-13 15:48:06.581383
2853,23.1,68,-1,1,295,2022-11-13 15:48:16.644040
2854,23.1,67,-1,1,295,2022-11-13 15:48:26.753324
2855,23.2,67,-1,1,295,2022-11-13 15:48:36.845330
2856,23.1,68,-1,1,295,2022-11-13 15:48:46.944372
2857,23.1,67,-1,1,295,2022-11-13 15:48:57.026024
2858,23.1,67,-1,1,295,2022-11-13 15:49:07.134617
2859,23.2,67,-1,1,21,2022-11-13 15:49:17.191275
2860,23.1,67,-1,1,23,2022-11-13 15:49:27.230260
2861,23.1,67,-1,1,19,2022-11-13 15:49:37.286285
2862,23.1,67,-1,1,19,2022-11-13 15:49:47.329249
2863,23.1,67,-1,1,20,2022-11-13 15:49:57.383347
2864,23.2,68,-1,1,19,2022-11-13 15:50:07.434534
2865,23.2,68,-1,1,19,2022-11-13 15:50:17.469192
2866,23.1,67,-1,1,18,2022-11-13 15:50:27.524297
2867,23.2,67,-1,1,296,2022-11-13 15:50:37.596808
2868,23.2,67,-1,1,17,2022-11-13 15:50:47.640458
2869,23.1,69,-1,1,18,2022-11-13 15:50:57.732028
2870,23.3,68,-1,1,295,2022-11-13 15:51:07.788337
2871,23.2,67,-1,1,19,2022-11-13 15:51:17.835857
2872,23.3,67,-1,1,19,2022-11-13 15:51:27.935815
2873,23.3,67,-1,1,19,2022-11-13 15:51:37.970154
2874,23.3,67,-1,1,296,2022-11-13 15:51:48.049576
2875,23.3,67,-1,1,18,2022-11-13 15:51:58.134904
2876,23.1,67,-1,1,19,2022-11-13 15:52:08.211895
2877,23.3,67,48,1,1204,2022-11-13 15:52:13.295127
2878,23.3,67,43,1,1204,2022-11-13 15:52:18.407126
2879,23.3,67,17,1,19,2022-11-13 15:52:28.501719
2880,23.3,66,52,0,1204,2022-11-13 15:52:33.578931
2881,23.3,66,48,0,296,2022-11-13 15:52:38.642319
2882,23.3,66,36,0,296,2022-11-13 15:52:43.780483
2883,23.4,66,38,0,296,2022-11-13 15:52:48.772813
2884,23.4,66,41,0,297,2022-11-13 15:52:53.838998
2885,23.3,66,44,0,297,2022-11-13 15:52:58.899514
2886,23.4,66,22,0,19,2022-11-13 15:53:08.949554
2887,23.3,66,25,0,11,2022-11-13 15:53:19.017796
2888,23.2,66,25,0,8,2022-11-13 15:53:29.069067
2889,23.3,66,-1,0,21,2022-11-13 15:53:39.121529
2890,23.4,66,45,0,296,2022-11-13 15:53:44.189088
2891,23.4,66,40,0,297,2022-11-13 15:53:49.248144
2892,23.4,65,36,0,296,2022-11-13 15:53:54.349533
2893,23.4,65,-1,0,19,2022-11-13 15:54:04.394748
2894,23.4,65,18,0,1204,2022-11-13 15:54:14.513709
2895,23.4,65,11,0,17,2022-11-13 15:54:24.602955
2896,23.3,65,33,0,10,2022-11-13 15:54:29.656227
2897,23.4,65,24,0,17,2022-11-13 15:54:39.680944
2898,23.5,65,32,0,10,2022-11-13 15:54:44.721505
2899,23.5,65,32,0,298,2022-11-13 15:54:49.785329
2900,23.5,65,33,0,296,2022-11-13 15:54:54.881963
2901,23.4,65,33,0,296,2022-11-13 15:54:59.940385
2902,23.5,64,34,0,296,2022-11-13 15:55:04.994596
2903,23.5,64,35,0,1204,2022-11-13 15:55:10.101705
2904,23.5,64,-1,0,18,2022-11-13 15:55:20.157813
2905,23.4,64,22,0,18,2022-11-13 15:55:30.278905
2906,23.4,64,31,0,297,2022-11-13 15:55:35.337550
2907,23.5,64,30,0,296,2022-11-13 15:55:40.399647
2908,23.5,64,29,0,8,2022-11-13 15:55:50.440582
2909,23.7,64,23,0,1204,2022-11-13 15:56:00.589227
2910,23.5,64,27,0,20,2022-11-13 15:56:10.676766
2911,23.3,64,-1,0,23,2022-11-13 15:56:20.713647
2912,23.5,64,-1,0,1204,2022-11-13 15:56:30.873895
2913,23.5,65,-1,0,297,2022-11-13 15:56:40.975741
2914,23.6,65,-1,0,297,2022-11-13 15:56:51.020049
2915,23.5,65,52,0,1204,2022-11-13 15:56:56.142087
2916,23.5,65,50,0,299,2022-11-13 15:57:01.271521
2917,23.5,65,50,0,298,2022-11-13 15:57:06.326350
2918,23.6,65,48,0,1204,2022-11-13 15:57:11.473885
2919,23.5,65,45,0,1204,2022-11-13 15:57:16.587567
2920,23.5,64,35,0,1204,2022-11-13 15:57:21.730990
2921,23.6,64,42,0,297,2022-11-13 15:57:26.852929
2922,23.5,64,41,0,297,2022-11-13 15:57:31.916094
2923,23.8,64,41,0,298,2022-11-13 15:57:36.916470
2924,23.6,64,41,0,296,2022-11-13 15:57:41.982364
2925,23.6,64,13,0,22,2022-11-13 15:57:52.026353
2926,23.6,64,30,0,1204,2022-11-13 15:57:57.203777
2927,23.6,64,33,0,295,2022-11-13 15:58:02.208331
2928,23.6,64,33,0,1204,2022-11-13 15:58:07.338915
2929,23.5,64,33,0,1204,2022-11-13 15:58:12.454572
2930,23.4,64,33,0,1204,2022-11-13 15:58:17.571683
2931,23.6,64,33,0,297,2022-11-13 15:58:22.636925
2932,23.5,64,33,0,1204,2022-11-13 15:58:27.753032
2933,23.6,64,33,0,297,2022-11-13 15:58:32.816339
2934,23.5,64,33,0,298,2022-11-13 15:58:37.904311
2935,23.6,64,34,0,297,2022-11-13 15:58:42.951168
2936,23.5,64,34,0,297,2022-11-13 15:58:48.019767
2937,23.6,64,34,0,298,2022-11-13 15:58:53.076531
2938,23.5,64,35,0,296,2022-11-13 15:58:58.193417
2939,21.5,71,-1,1,1205,2022-11-14 05:47:16.010325
2940,21.2,71,-1,1,1205,2022-11-14 05:47:26.681960
2941,21.5,71,-1,1,1205,2022-11-14 05:47:37.067567
2942,21.5,71,-1,1,1205,2022-11-14 05:47:47.183876
2943,21.4,71,-1,1,1205,2022-11-14 05:47:57.304454
2944,21.7,71,-1,1,1205,2022-11-14 05:48:07.828313
2945,21.5,71,-1,1,1205,2022-11-14 05:48:18.228713
2946,21.6,71,-1,1,1205,2022-11-14 05:48:40.389793
2947,21.5,71,-1,1,1205,2022-11-14 05:48:50.512752
2948,21.6,71,-1,1,1205,2022-11-14 05:49:33.157986
2949,21.6,71,-1,1,1205,2022-11-14 05:49:43.273553
2950,21.5,71,-1,1,1205,2022-11-14 05:49:53.392033
2951,21.6,71,-1,1,1218,2022-11-14 05:50:03.740504
2952,21.6,71,-1,1,1205,2022-11-14 05:50:13.844965
2953,21.6,71,-1,1,1205,2022-11-14 05:50:23.944068
2954,21.5,71,-1,1,1205,2022-11-14 05:50:34.122448
2955,21.6,71,-1,1,1205,2022-11-14 05:50:44.207692
2956,nan,nan,-1,1,1205,2022-11-14 05:51:01.145903
2957,21.7,70,-1,1,1205,2022-11-14 05:51:11.263117
2958,21.3,74,-1,1,1205,2022-11-14 05:51:21.389825
2959,21.7,74,-1,1,9,2022-11-14 05:51:31.504764
2960,21.8,74,-1,1,39,2022-11-14 05:51:41.632082
2961,21.7,74,-1,1,722,2022-11-14 05:51:51.661188
2962,21.8,72,-1,1,1205,2022-11-14 05:52:01.767059
2963,21.8,74,-1,1,1205,2022-11-14 05:52:11.907448
2964,21.8,74,-1,1,1204,2022-11-14 05:52:22.026641
2965,21.8,72,-1,1,1205,2022-11-14 05:52:51.661264
2966,21.8,72,-1,1,26,2022-11-14 05:53:01.699870
2967,21.9,73,-1,1,18,2022-11-14 05:53:11.765620
2968,21.9,75,-1,1,392,2022-11-14 05:53:21.828139
2969,22,76,-1,1,59,2022-11-14 05:53:31.892030
2970,22,74,-1,1,1205,2022-11-14 05:53:41.998830
2971,22.1,73,-1,1,1204,2022-11-14 05:53:52.123090
2972,22.1,73,-1,1,1205,2022-11-14 05:54:02.912859
2973,22.2,72,-1,1,1205,2022-11-14 05:54:16.653072
2974,22,72,-1,1,1205,2022-11-14 05:54:26.844822
2975,22,72,-1,1,445,2022-11-14 05:54:36.916025
2976,22,72,-1,1,1205,2022-11-14 05:54:47.028691
2977,22,72,-1,1,1204,2022-11-14 05:54:57.208209
2978,21.9,71,-1,1,1205,2022-11-14 05:55:07.328816
2979,21.9,71,-1,1,1205,2022-11-14 05:55:18.073715
2980,21.9,71,-1,1,1205,2022-11-14 05:55:30.864649
2981,22,72,-1,1,5,2022-11-14 05:55:41.823726
2982,21.9,71,-1,1,5,2022-11-14 05:55:52.058007
2983,21.9,71,-1,1,6,2022-11-14 05:56:02.118466
2984,21.9,71,-1,1,5,2022-11-14 05:56:12.167212
2985,21.9,71,-1,1,5,2022-11-14 05:56:22.218912
2986,22,72,-1,1,6,2022-11-14 05:56:32.276183
2987,22,72,-1,1,220,2022-11-14 05:56:42.369827
2988,22,76,-1,1,1204,2022-11-14 05:56:53.302906
2989,22,78,-1,1,7,2022-11-14 05:57:03.973778
2990,22.1,77,-1,1,7,2022-11-14 05:57:14.798337
2991,22.1,75,-1,1,1205,2022-11-14 05:57:25.688008
2992,22,74,-1,1,1204,2022-11-14 05:57:38.971818
2993,22,73,-1,1,7,2022-11-14 05:57:49.030283
2994,22,73,-1,1,1205,2022-11-14 05:57:59.879084
2995,22,73,35,1,1205,2022-11-14 05:58:05.607973
2996,22,73,36,1,1003,2022-11-14 05:58:11.321615
2997,22,73,24,1,48,2022-11-14 05:58:21.776098
2998,22,73,41,1,47,2022-11-14 05:58:27.177111
2999,22,73,46,1,1205,2022-11-14 05:58:32.235722
3000,22,73,45,1,1205,2022-11-14 05:58:37.348636
3001,22,73,45,1,1205,2022-11-14 05:58:42.547383
3002,22,73,44,1,1205,2022-11-14 05:58:47.583718
3003,22,73,42,1,1205,2022-11-14 05:58:52.721373
3004,22,73,40,1,50,2022-11-14 05:58:58.514785
3005,21.9,72,40,1,1205,2022-11-14 05:59:03.551137
3006,22,72,40,1,44,2022-11-14 05:59:08.600241
3007,22,73,40,1,1205,2022-11-14 05:59:14.204791
3008,21.5,71,40,1,1205,2022-11-14 05:59:19.531250
3009,22,72,40,1,1205,2022-11-14 05:59:24.668724
3010,22,72,40,1,1205,2022-11-14 05:59:29.765214
3011,22,73,46,1,919,2022-11-14 05:59:35.104018
3012,22,73,22,1,1204,2022-11-14 05:59:46.153898
3013,22,72,42,1,1205,2022-11-14 05:59:51.276382
3014,21.9,72,37,1,1205,2022-11-14 05:59:56.394346
3015,21.9,72,36,1,1002,2022-11-14 06:00:02.115749
3016,21.9,72,35,1,1002,2022-11-14 06:00:07.244404
3017,22,73,36,1,918,2022-11-14 06:00:12.368979
3018,21.9,72,36,1,1205,2022-11-14 06:00:17.486887
3019,22,73,37,1,1085,2022-11-14 06:00:22.596933
3020,22,73,37,1,1013,2022-11-14 06:00:27.729048
3021,22,73,37,1,1104,2022-11-14 06:00:32.878875
3022,22,73,38,1,1021,2022-11-14 06:00:37.921853
3023,22,73,38,1,940,2022-11-14 06:00:43.313012
3024,22,72,38,1,913,2022-11-14 06:00:49.025223
3025,22,73,38,1,1006,2022-11-14 06:00:54.356622
3026,22,73,38,1,382,2022-11-14 06:00:59.418655
3027,22,73,39,1,935,2022-11-14 06:01:05.019386
3028,22,73,38,1,1170,2022-11-14 06:01:10.137532
3029,22,73,38,1,1205,2022-11-14 06:01:15.233476
3030,22,73,38,1,915,2022-11-14 06:01:20.770169
3031,22.2,73,39,1,47,2022-11-14 06:01:26.301246
3032,21.8,72,39,1,1146,2022-11-14 06:01:31.423754
3033,22,73,39,1,1085,2022-11-14 06:01:36.558716
3034,22,73,39,1,1085,2022-11-14 06:01:41.734120
3035,22,73,39,1,914,2022-11-14 06:01:46.740726
3036,22,73,39,1,1205,2022-11-14 06:01:51.862958
3037,22,73,39,1,936,2022-11-14 06:01:57.025930
3038,22,73,39,1,48,2022-11-14 06:02:02.551280
3039,22,73,39,1,1205,2022-11-14 06:02:07.686568
3040,22,72,39,1,50,2022-11-14 06:02:12.727350
3041,22,73,39,1,1001,2022-11-14 06:02:17.806737
3042,22,73,39,1,50,2022-11-14 06:02:22.850584
3043,22,73,-1,1,1205,2022-11-14 06:02:32.971585
3044,21.9,71,-1,1,1205,2022-11-14 06:02:43.952105
3045,21.9,72,-1,1,1205,2022-11-14 06:02:54.768213
3046,21.9,72,-1,1,1205,2022-11-14 06:03:05.220290
3047,22,73,-1,1,1205,2022-11-14 06:03:18.929808
3048,21.9,72,-1,1,1205,2022-11-14 06:03:29.626255
3049,21.9,72,-1,1,1205,2022-11-14 06:03:40.442672
3050,21.9,72,-1,1,1205,2022-11-14 06:03:50.554493
3051,22,73,-1,1,1205,2022-11-14 06:04:02.453940
3052,21.9,71,-1,1,1205,2022-11-14 06:04:12.607986
3053,22,73,-1,1,1205,2022-11-14 06:04:22.750594
3054,22,73,-1,1,1205,2022-11-14 06:04:32.900751
3055,22,72,-1,1,70,2022-11-14 06:04:42.972541
3056,21.9,72,-1,1,478,2022-11-14 06:04:53.102585
3057,22,72,41,1,1175,2022-11-14 06:04:58.165928
3058,22,73,40,1,4,2022-11-14 06:05:03.199521
3059,22,73,40,1,923,2022-11-14 06:05:09.136302
3060,22,73,40,1,999,2022-11-14 06:05:14.859144
3061,22,73,50,1,998,2022-11-14 06:05:20.594037
3062,22,72,44,1,917,2022-11-14 06:05:26.132069
3063,22,72,41,1,1002,2022-11-14 06:05:31.696337
3064,22,72,42,1,913,2022-11-14 06:05:36.775103
3065,22,72,43,1,1086,2022-11-14 06:05:41.887277
3066,22,72,43,1,915,2022-11-14 06:05:47.018980
3067,22,72,43,1,1087,2022-11-14 06:05:52.113805
3068,22,72,24,1,1205,2022-11-14 06:06:02.782348
3069,22.1,72,38,1,912,2022-11-14 06:06:07.923013
3070,22,72,38,1,1109,2022-11-14 06:06:13.033039
3071,22,72,39,1,1089,2022-11-14 06:06:18.143271
3072,22,72,39,1,1174,2022-11-14 06:06:23.241085
3073,22,72,39,1,84,2022-11-14 06:06:28.288435
3074,22,72,39,1,1087,2022-11-14 06:06:33.407489
3075,22,72,39,1,999,2022-11-14 06:06:39.235472
3076,22,72,39,1,14,2022-11-14 06:06:45.173283
3077,22,73,39,1,161,2022-11-14 06:06:50.708738
3078,22,73,38,1,68,2022-11-14 06:06:56.440123
3079,22.1,72,38,1,93,2022-11-14 06:07:02.188286
3080,22,72,37,1,159,2022-11-14 06:07:07.234930
3081,22.1,72,38,1,160,2022-11-14 06:07:12.295047
3082,22.1,72,38,1,1205,2022-11-14 06:07:17.976096
3083,22.1,72,38,1,65,2022-11-14 06:07:23.034614
3084,22,72,38,1,50,2022-11-14 06:07:28.089426
3085,22,72,38,1,69,2022-11-14 06:07:33.135273
3086,22,72,40,1,1205,2022-11-14 06:07:38.248967
3087,22,72,-1,1,71,2022-11-14 06:07:48.286715
3088,21.6,70,-1,1,40,2022-11-14 06:56:00.537917
3089,21.4,70,-1,1,22,2022-11-14 06:56:10.976430
3090,21.5,70,-1,1,240,2022-11-14 06:56:21.373693
3091,21.6,71,-1,1,39,2022-11-14 06:56:31.430174
3092,21.6,70,-1,1,240,2022-11-14 06:56:41.484562
3093,21.6,70,-1,1,234,2022-11-14 06:56:51.899742
3094,21.6,70,-1,1,241,2022-11-14 06:57:01.983017
3095,21.8,70,-1,1,241,2022-11-14 07:13:20.065536
3096,21.7,70,-1,1,199,2022-11-14 07:13:30.130931
3097,21.7,70,49,1,240,2022-11-14 07:13:35.665525
3098,21.7,69,48,1,242,2022-11-14 07:13:40.745306
3099,21.8,69,43,1,240,2022-11-14 07:13:45.834622
3100,21.8,69,36,1,199,2022-11-14 07:13:50.890306
3101,21.8,69,43,1,280,2022-11-14 07:13:55.953039
3102,21.8,69,49,1,240,2022-11-14 07:14:01.683715
3103,21.8,69,64,1,199,2022-11-14 07:14:07.007432
3104,21.8,69,62,1,242,2022-11-14 07:14:12.460017
3105,21.8,69,62,1,280,2022-11-14 07:14:17.482218
3106,21.8,69,60,1,240,2022-11-14 07:14:23.186851
3107,21.8,69,51,1,241,2022-11-14 07:14:28.921205
3108,21.8,69,61,1,242,2022-11-14 07:14:34.050482
3109,21.8,69,60,1,281,2022-11-14 07:14:39.784212
3110,21.8,69,49,1,241,2022-11-14 07:14:45.327708
3111,21.8,69,41,1,946,2022-11-14 07:14:50.844603
3112,21.8,69,37,1,297,2022-11-14 07:14:55.897354
3113,21.8,69,38,1,297,2022-11-14 07:15:00.976546
3114,21.8,69,34,1,197,2022-11-14 07:15:06.034515
3115,21.9,69,-1,1,10,2022-11-14 07:15:16.068557
3116,21.8,69,-1,1,197,2022-11-14 07:15:26.876257
3117,21.9,69,-1,1,196,2022-11-14 07:15:37.729489
3118,21.8,69,45,1,197,2022-11-14 07:15:43.492738
3119,21.9,69,40,1,197,2022-11-14 07:15:49.198109
3120,21.9,69,32,1,197,2022-11-14 07:15:54.536391
3121,21.9,69,32,1,197,2022-11-14 07:16:00.326672
3122,21.9,68,32,1,198,2022-11-14 07:16:05.348978
3123,21.9,68,32,1,197,2022-11-14 07:16:10.712474
